Isin,GB0001383545
Isin,GB00B1XZS820
Isin,GB0006731235
Isin,GB00B02J6398
Isin,GB0000536739
Isin,GB0000456144
Isin,GB00BVYVFW23
Isin,GB0002162385
Isin,GB00BDD85M81
Isin,GB00BBG9VN75
Isin,GB0009895292
Isin,GB0002634946
Isin,GB0031348658
Isin,GB0002875804
Isin,GB0000811801
Isin,GB00BH0P3Z91
Isin,GB00B02L3W35
Isin,GB0001367019
Isin,LU1072616219
Isin,GB00B0744B38
Isin,GB0007980591
Isin,GB0031743007
Isin,GB0030913577
Isin,CH0198251305
Isin,GB00BD6K4575
Isin,GB00BJFFLV09
Isin,IE0001827041
Isin,IE0002424939
Isin,GB0002374006
Isin,IM00B5VQMV65
Isin,GB00B71N6K86
Isin,GB00B19NLV48
Isin,JE00BJVNSS43
Isin,IE00BWT6H894
Isin,GB00B2QPKJ12
Isin,JE00B4T3BW64
Isin,GB0009252882
Isin,GB00B0LCW083
Isin,GB0004052071
Isin,GB00B1VZ0M25
Isin,GB0005405286
Isin,ES0177542018
Isin,GB00BYT1DJ19
Isin,GB00BHJYC057
Isin,GB00B1YW4409
Isin,GB0004544929
Isin,GB00BMJ6DW54
Isin,GB0031638363
Isin,GB00BYX91H57
Isin,NL0012015705
Isin,GB00BZ4BQC70
Isin,GB0033195214
Isin,GB00BYW0PQ60
Isin,GB0005603997
Isin,GB0008706128
Isin,GB00B0SWJX34
Isin,GB00B1CRLC47
Isin,GB00BKFB1C65
Isin,GB00BZ1G4322
Isin,GB00BDR05C01
Isin,GB00B7T77214
Isin,GB0032089863
Isin,GB00B3MBS747
Isin,GB00BGXQNP29
Isin,JE00B6T5S470
Isin,GB0007099541
Isin,GG00BPFJTF46
Isin,GB0006825383
Isin,GB0006776081
Isin,GB00B03MLX29
Isin,GB00B03MM408
Isin,GB00B2B0DG97
Isin,GB0007188757
Isin,GB00B24CGK77
Isin,GB00BGDT3G23
Isin,GB00B63H8491
Isin,GB00BKKMKR23
Isin,GB0007323586
Isin,GB00B082RF11
Isin,GB00B019KW72
Isin,GB0002405495
Isin,GB00B8C3BL03
Isin,GB00B5ZN1N88
Isin,GB0007669376
Isin,IE00B1RR8406
Isin,GB00BF8Q6K64
Isin,GB0008220112
Isin,GB00B1WY2338
Isin,GB00BLDYK618
Isin,GB0009223206
Isin,GB00BWFGQN14
Isin,GB0007908733
Isin,GB0004082847
Isin,GB00B1FH8J72
Isin,GB00BLGZ9862
Isin,GB0008782301
Isin,GB00B10RZP78
Isin,GB00B39J2M42
Isin,GB00BH4HKS39
Isin,GB0009465807
Isin,JE00B8KF9B49
Isin,GB00B1KJJ408
Isin,US2605661048
Isin,GB0001384287
Isin,JE00BF5FX167
Isin,GI000A0F6407
Isin,GB00BKDRYJ47
Isin,GB00BK1PTB77
Isin,GB00BVGBWW93
Isin,GB0001335081
Isin,GB00BFZNLB60
Isin,GB00BN7CG237
Isin,GB00BJTNFH41
Isin,GG00BWWYMV85
Isin,GB00BYM8GJ06
Isin,GB00B132NW22
Isin,GB0000066554
Isin,GB00B11V7W98
Isin,GB00BNG2M159
Isin,GB0000667013
Isin,GB0009697037
Isin,GB0000961622
Isin,LU0686550053
Isin,GB00BZCNLL95
Isin,GB00BG49KP99
Isin,GB00BYQ0JC66
Isin,GB0000485838
Isin,GB00BFXYH242
Isin,GB00BKLXD974
Isin,GB00BD8DR117
Isin,GB00BN4NDR39
Isin,GB00B3FLWH99
Isin,GB0006436108
Isin,GB0001765816
Isin,GB0005774855
Isin,GB00B0N8QD54
Isin,GB0000904986
Isin,GB0002869419
Isin,GB00BMH18Q19
Isin,GB00B62G9D36
Isin,GB0007668071
Isin,GB00BV9FP302
Isin,GB0031215220
Isin,JE00B5TT1872
Isin,GB00B45C9X44
Isin,GG00BGJYPP46
Isin,GB00B15FWH70
Isin,GB0002018363
Isin,GB0001639920
Isin,GB00BF044593
Isin,GB00B14SKR37
Isin,GB00B033F229
Isin,GB00BN0SMB92
Isin,GB00B4YZN328
Isin,GB00B23K0M20
Isin,GB00B8VZXT93
Isin,GB00BD8HBD32
Isin,GB00BYPHNG03
Isin,GB00BD3VFW73
Isin,GB0001990497
Isin,GB0002318888
Isin,GB00B4Y7R145
Isin,GB00BYX7JT74
Isin,GB00B8460Z43
Isin,GB00BY9D0Y18
Isin,GB0002652740
Isin,GB00B1CKQ739
Isin,GB00BL6NGV24
Isin,GB00BYN59130
Isin,GB0009633180
Isin,GB0001826634
Isin,GB00B1VNSX38
Isin,GB0003096442
Isin,GB0003052338
Isin,GB0002418548
Isin,JE00BJ1DLW90
Isin,GB00BG12Y042
Isin,GB0006886666
Isin,GB00B0744359
Isin,GB00BHSRZC82
Isin,GB00B7KR2P84
Isin,GB0003466074
Isin,GB00B62Z3C74
Isin,GB00BLWDVP51
Isin,GB00BK1PKQ95
Isin,GB0003452173
